	sequence	start	end	H_fei	H_pod	d_xy	f_st	me	deltaB0	deltaB0_bootstrap	outlier	bootstrap_outlier	rediem_var	distance_from_telomere_rescaled	exon_proportion	te_proportion
132	chr2	3520072	3736283	0.008409999999999999	0.00633	0.02655	0.56547	5.10204081632653e-08	-194.93726929172408	-290.6464983008336	False	False	0.18967660223186286	0.20416591697014438	0.03337018005559384	0.2807257725092618
133	chr2	3542267	3751353	0.00763	0.00556	0.025	0.58238	3.0612244897959183e-08	-116.65334707255533	-193.58076825430908	False	False	0.19130885913711326	0.20579554459873045	0.044149297418287214	0.26227485340960177
134	chr2	3565025	3812783	0.00663	0.00539	0.023119999999999998	0.58743	3.0612244897959183e-08	-183.15482021959906	-332.24981639884936	False	False	0.1965740862186135	0.20668478611595947	0.0638849199622212	0.23721534723399446
135	chr2	3686264	3845672	0.00642	0.00491	0.01999	0.5584899999999999	8.163265306122447e-08	-244.23998956236755	-322.64095026544237	False	False	0.19506605061017168	0.20806483914694845	0.1014942788316772	0.21133192813409615
136	chr2	3710577	3870124	0.0066	0.00425	0.019809999999999998	0.5703	5.10204081632653e-08	-39.945149186693016	-113.67246074358992	False	False	0.20549062339516544	0.20982375642230758	0.09602812964204906	0.23529116811973902
137	chr2	3736218	3889210	0.00643	0.00456	0.019540000000000002	0.5612699999999999	1.0204081632653058e-08	14.34200053771201	-64.82519761480216	True	False	0.20931207283601674	0.2132254748629188	0.08108267098933278	0.2588305270863836
138	chr2	3751282	3919312	0.00672	0.0052899999999999996	0.01959	0.5307	4.0816326530612233e-08	-62.36917118515703	-161.81854487257078	False	False	0.2091774975409033	0.21465066254273826	0.06684520621317622	0.2746949949413795
139	chr2	3812715	3931985	0.00636	0.00507	0.02095	0.5713	3.0612244897959183e-08	-111.40137971991498	-206.85647602040262	False	False	0.20908375331440446	0.21552144999172623	0.03886140689192588	0.2884547664961851
140	chr2	3845606	3946003	0.00598	0.00485	0.02136	0.5954	2.0408163265306117e-08	-27.52316659282951	-134.0817205053172	False	False	0.21642616836511067	0.21746101703149304	0.011325039592816518	0.26014721555424963
141	chr2	3870057	3961861	0.00511	0.00511	0.02235	0.62779	2.0408163265306117e-08	-46.12741632122197	-168.9428624977445	False	False	0.21842595219745095	0.21821763382937534	0.012385081260075814	0.18607032373317067
142	chr2	3889143	3981414	0.0056	0.00517	0.02376	0.63069	2.0408163265306117e-08	-13.453081501895213	-127.22949834578321	False	False	0.21913673142903356	0.21898825793206714	0.01771954351854862	0.16380011054394122
143	chr2	3919248	3993771	0.00555	0.00505	0.023880000000000002	0.6369	1.0204081632653058e-08	105.39085639281257	43.269834891412756	True	True	0.2198924270486279	0.21978150494371704	0.010627591481824404	0.11772204554298672
144	chr2	3931919	4013220	0.00551	0.0051600000000000005	0.02324	0.62675	1.0204081632653058e-08	86.16715735380421	-37.11223020442412	True	False	0.21511321799193606	0.22060771358930348	0.019335555528222286	0.12163442024083344
145	chr2	3945937	4027515	0.0049	0.0053	0.02493	0.66015	0.0	167.0540027521638	39.48019077334902	True	True	0.21293286556927302	0.22162668942964867	0.018791831130942165	0.1337615533599745
146	chr2	3961793	4042982	0.00545	0.0048	0.024380000000000002	0.65264	0.0	89.53186318594089	-113.1232844153565	True	False	0.2128827373918412	0.22275144265512242	0.01888186823338137	0.12284915444210423
147	chr2	3981350	4069498	0.00524	0.0047	0.0221	0.6329899999999999	1.0204081632653058e-08	77.54034387139836	-85.44817677962419	True	False	0.21651906959207126	0.22348799343301975	0.04233788628216182	0.10566320279529881
148	chr2	3993706	4084054	0.006229999999999999	0.0038200000000000005	0.02146	0.6205	2.0408163265306117e-08	-6.054153132281499	-150.74304687450058	False	False	0.2162735758894536	0.22432031637832464	0.041306946473635274	0.12493912427502546
149	chr2	4013155	4104619	0.0067	0.00379	0.020319999999999998	0.58985	2.0408163265306117e-08	-57.08593323126843	-153.79666847127373	False	False	0.22004277318313134	0.2250814911087243	0.055923642088690634	0.1466041284002449
150	chr2	4027451	4118141	0.00777	0.00381	0.019880000000000002	0.549	3.0612244897959183e-08	-78.07562104439421	-145.09799986906	False	False	0.22576741493383745	0.22657871635613527	0.05358914985114125	0.14244128349321866
151	chr2	4042908	4146376	0.00785	0.00396	0.019119999999999998	0.52822	4.0816326530612233e-08	-48.61188681998465	-117.80801940387755	False	False	0.23081877643461365	0.22756045055274104	0.07309506320794835	0.18687903506398112
152	chr2	4069434	4186284	0.00725	0.0041600000000000005	0.018869999999999998	0.5354899999999999	6.122448979591838e-08	-20.96940357123094	-143.42160634649917	False	False	0.23631790399580815	0.22850611038100815	0.08747111681643133	0.22807873341891313
153	chr2	4083988	4201206	0.006229999999999999	0.00433	0.02015	0.58487	1.0204081632653058e-08	28.14121990649437	-48.43102766900847	True	False	0.23852866209190834	0.22985803763329243	0.0871965056561279	0.2169462028016175
154	chr2	4104554	4213741	0.0058200000000000005	0.0045899999999999995	0.022180000000000002	0.61965	0.0	152.12779323438008	77.79741165824817	True	True	0.23864282552341376	0.2311621065941444	0.07379999450484032	0.20514346946065007
155	chr2	4118075	4242043	0.00457	0.00448	0.02232	0.66274	0.0	99.20985646609915	29.24870803495287	True	True	0.23911187608684425	0.23311690379866434	0.08022231543624161	0.17118933918430562
156	chr2	4146308	4262654	0.00385	0.00439	0.02232	0.6884399999999999	0.0	113.82667341886554	-20.69274796647369	True	False	0.24	0.23386746188137114	0.08207415811458925	0.12463685902394582
157	chr2	4186194	4300567	0.00402	0.0038299999999999996	0.02291	0.70743	0.0	171.9059788112936	71.23726904767682	True	True	0.24	0.23453619951693697	0.04099743820656973	0.10254168378900615
158	chr2	4201141	4314555	0.004079999999999999	0.00405	0.02069	0.6714899999999999	1.0204081632653058e-08	66.76286738777708	-19.737949839181965	True	False	0.24	0.2365610332455042	0.04367185708995362	0.09922055478159662
159	chr2	4213675	4340558	0.00435	0.00385	0.01738	0.61838	4.0816326530612233e-08	-92.81567662012822	-161.71902075161051	False	False	0.24	0.2385327281510641	0.05402615007526619	0.12531229557939202
160	chr2	4241978	4360547	0.00449	0.00374	0.01584	0.58768	3.0612244897959183e-08	-100.13539420621237	-160.77640434783825	False	False	0.2376656667612892	0.23938194879740896	0.044986463578169676	0.17371319653535072
161	chr2	4262586	4387817	0.00483	0.0040100000000000005	0.01625	0.57213	6.122448979591838e-08	-71.2210048593115	-110.17823096606298	False	False	0.2337847213226188	0.24063148932168127	0.06544705384449537	0.17902915412318035
162	chr2	4300502	4437349	0.00534	0.0041	0.01736	0.57268	6.122448979591838e-08	-68.34625105712621	-187.61793696065433	False	False	0.22155963068097112	0.24189664910250697	0.15286414755164526	0.15519521801720168
163	chr2	4314481	4481776	0.0060799999999999995	0.00409	0.01907	0.57896	6.122448979591838e-08	-146.89765500095382	-235.50918480409018	False	False	0.222098347017804	0.24298716224955758	0.13063749663767596	0.16642457933590366
164	chr2	4340493	4505689	0.00584	0.00432	0.02163	0.6197699999999999	3.0612244897959183e-08	-9.584212479399866	-97.68466923688538	False	False	0.21646376144157767	0.2445894422830395	0.14232184798663405	0.14818760744812223
165	chr2	4360483	4521260	0.00598	0.00447	0.022080000000000002	0.6173	1.0204081632653058e-08	27.03598569513997	-77.37509898480495	True	False	0.21357253801731865	0.24880080517545455	0.14686802216734982	0.12611256585208083
166	chr2	4387749	4559743	0.00575	0.0044399999999999995	0.021480000000000003	0.6166	1.0204081632653058e-08	10.04180973097391	-108.72419360921778	True	False	0.2069881766209513	0.2494351915635115	0.11773666523250811	0.1328999848831936
167	chr2	4437283	4579764	0.0052	0.00442	0.0212	0.6302	1.0204081632653058e-08	-18.237314291647635	-170.99273009755416	False	False	0.20593288572389967	0.25075888186800527	0.049353948947578975	0.18050827829675536
168	chr2	4481706	4603702	0.00419	0.00365	0.0187	0.6533100000000001	2.0408163265306117e-08	-51.54010697208287	-134.52080891342484	False	False	0.2033613725844215	0.2519692908740797	0.0746827764844749	0.17569428505852652
169	chr2	4505626	4642731	0.004229999999999999	0.0034200000000000003	0.018430000000000002	0.65647	3.0612244897959183e-08	-118.99566653140937	-222.36320603599597	False	False	0.20772124823819085	0.2538442686750029	0.17194121293898837	0.2393275227015791
170	chr2	4521195	4657127	0.00415	0.0035600000000000002	0.01949	0.6697	4.0816326530612233e-08	-170.88011870450282	-289.10383007542987	False	False	0.2086384287159262	0.25521742922267293	0.16998204984845364	0.2533325486272548
171	chr2	4559679	4671803	0.004070000000000001	0.0035	0.01864	0.6622399999999999	1.224489795918367e-07	-243.3691115823749	-348.6002690512396	False	False	0.2115779516393767	0.25735043047171324	0.18996824943812207	0.2767293353786879
172	chr2	4579696	4686921	0.00389	0.0033200000000000005	0.016	0.63207	2.040816326530612e-07	-252.1360407360189	-297.598109812403	False	False	0.21092150187789327	0.2584562293680599	0.20670552576358125	0.22292375845185358
173	chr2	4603636	4710855	0.00366	0.00406	0.017740000000000002	0.6424300000000001	9.183673469387754e-08	-222.12787762192602	-327.9781075592109	False	False	0.20821713599737066	0.2593075622270347	0.18419310010352644	0.20795754483813503
174	chr2	4642656	4723528	0.0036899999999999997	0.00433	0.01583	0.59601	1.1224489795918366e-07	-78.80924080178374	-99.31298583294847	False	False	0.20660612632228656	0.26001709891708524	0.026078247106538728	0.11493471164309031
175	chr2	4657063	4740073	0.0035399999999999997	0.004229999999999999	0.013580000000000002	0.55476	1.4285714285714285e-07	-120.05253216542769	-152.40493859379058	False	False	0.2041537466370528	0.2612566898081794	0.03382724972894832	0.09388025539091675
176	chr2	4671733	4751710	0.00351	0.00433	0.01464	0.57738	1.8367346938775507e-07	-199.14846240080078	-239.8069336671324	False	False	0.19923319810929369	0.26217005501702473	0.03511009415206872	0.06953249059104492
177	chr2	4686855	4774237	0.0035299999999999997	0.0044399999999999995	0.016669999999999997	0.614	1.530612244897959e-07	-201.12028131916304	-280.5448230547481	False	False	0.20108230582971826	0.2631238857730973	0.025062369824448972	0.13197225973312582
178	chr2	4710757	4786636	0.0037600000000000003	0.00418	0.01726	0.62611	1.1224489795918366e-07	-265.8138311107323	-356.84508516602364	False	False	0.20282609921158876	0.26378145091554134	0.01747519076424307	0.1469576562685328
179	chr2	4723456	4801959	0.0035	0.0041600000000000005	0.01669	0.62666	2.5510204081632646e-07	-305.8575945372868	-358.65069670806406	False	False	0.2032449989222372	0.2646673573601967	0.012037756518859152	0.16549685999261174
180	chr2	4740008	4826166	0.00358	0.00409	0.01831	0.65352	2.040816326530612e-07	-366.31870605560835	-434.36518726608483	False	False	0.2088474898658381	0.2657213514625655	0.010306645929571253	0.16505722045544233
181	chr2	4751607	4839025	0.0036299999999999995	0.0038299999999999996	0.01795	0.6559699999999999	6.122448979591838e-08	-181.91512413801684	-274.91940938230255	False	False	0.2174836524681763	0.26648608360371046	0.0101580910110046	0.16916424534992794
182	chr2	4774164	4857168	0.0035399999999999997	0.0036899999999999997	0.01838	0.6715399999999999	5.10204081632653e-08	-140.1167506648926	-207.11487435495656	False	False	0.22489436381961853	0.26726554564872246	0.0323116958218881	0.11169341236566913
183	chr2	4786571	4868767	0.0035600000000000002	0.00381	0.01763	0.65423	6.122448979591838e-08	-166.6955490787659	-257.74072776756657	False	False	0.22773056955490106	0.2686223087562386	0.032629325027981895	0.10174461044333058
184	chr2	4801892	4884093	0.00371	0.0035700000000000003	0.02017	0.6943	2.0408163265306117e-08	-7.955893975202343	-154.4165341665357	False	False	0.22888533583361	0.26956018674850046	0.03262734029999635	0.11160448169730296
185	chr2	4826099	4901537	0.0037600000000000003	0.00343	0.02172	0.71591	1.0204081632653058e-08	84.30563331591839	-26.286297477156054	True	False	0.231875	0.2702977380481699	0.03809751053845542	0.13289058564649117
186	chr2	4838961	4922160	0.004079999999999999	0.0033200000000000005	0.022690000000000002	0.71983	1.0204081632653058e-08	46.056772564334096	-75.71145270083798	True	False	0.231875	0.27099832562681436	0.0395197057656943	0.19567542879121144
187	chr2	4857098	4939012	0.0042	0.00379	0.02304	0.7045100000000001	2.0408163265306117e-08	2.962189041034435	-99.07088993454816	True	False	0.2282492740815553	0.2721171313061984	0.020655809751690797	0.23510022706741215
188	chr2	4868699	4954488	0.004070000000000001	0.0034100000000000003	0.02336	0.72413	1.0204081632653058e-08	110.81806401937502	14.522998134430978	True	True	0.225641566761209	0.27322737696597665	0.025737565422140368	0.24681485971394934
189	chr2	4884023	4998053	0.004070000000000001	0.0034200000000000003	0.0217	0.70567	2.0408163265306117e-08	-89.53946711029857	-209.79152673658973	False	False	0.2199411325985964	0.27412395564286773	0.09694817153380689	0.2936157151626765
190	chr2	4901473	5021042	0.00424	0.00389	0.02026	0.66605	1.3265306122448975e-07	-494.8194620927534	-602.813644753478	False	False	0.21499644512345345	0.27487112306845796	0.09408793249086302	0.3131748195602539
191	chr2	4922094	5073849	0.00428	0.00385	0.019459999999999998	0.65433	1.3265306122448975e-07	-474.79798823813326	-597.2695641242171	False	False	0.2157464804175256	0.2760087163233404	0.09973312246713453	0.25515469012553127
192	chr2	4938945	5089354	0.0041600000000000005	0.00323	0.01739	0.6494300000000001	1.6326530612244893e-07	-496.17064309214766	-539.0403722667979	False	False	0.21540872734463767	0.2783730048553654	0.09936905371354107	0.24589618972268948
193	chr2	4954423	5104287	0.00474	0.00307	0.01656	0.61844	1.6326530612244893e-07	-547.8117358474847	-647.310000148238	False	False	0.2148833101213328	0.27985311006356484	0.101672182779053	0.24077163294720547
194	chr2	4997988	5119268	0.00468	0.0028	0.01747	0.64737	1.020408163265306e-07	-526.6546341811918	-649.7349348129792	False	False	0.2177589581071185	0.28249176389931796	0.05498845646437995	0.1865930079155673
195	chr2	5020978	5134301	0.0042	0.00249	0.01668	0.66592	3.0612244897959183e-08	-91.5633025951247	-166.31548750881484	False	False	0.22246176139690366	0.28340640755264984	0.05233712485550153	0.15408169568401825
196	chr2	5073781	5147841	0.00392	0.00275	0.01669	0.6671100000000001	5.10204081632653e-08	-105.21947564876609	-187.6852191316575	False	False	0.22245203328225327	0.28413773338351506	0.022036186875506347	0.1385633270321361
197	chr2	5089287	5167467	0.00403	0.00314	0.01768	0.66269	1.0204081632653058e-08	56.74633635724604	-72.47695767729601	True	False	0.22245563267958413	0.28501452396313565	0.03054489639293937	0.12921463289843949
198	chr2	5104211	5183968	0.00359	0.0034	0.01849	0.68208	1.0204081632653058e-08	52.6353851439344	-82.35161467405851	True	False	0.2174308403060281	0.2857334544409354	0.019822711486139146	0.15701443133518062
199	chr2	5119203	5195677	0.00351	0.0036799999999999997	0.01896	0.68129	1.0204081632653058e-08	15.393791159120155	-55.306939165660864	True	False	0.21477573202282724	0.286505746079914	0.017025394251641082	0.13498705442372572
200	chr2	5134235	5207872	0.00349	0.00364	0.01977	0.69447	0.0	140.3707106597285	-3.2251207530352985	True	False	0.21540110721617248	0.28764122712216644	0.013729510979534745	0.12084957290492551
201	chr2	5147777	5234737	0.0034200000000000003	0.0034700000000000004	0.020909999999999998	0.71731	0.0	185.52153523852758	55.43412635262939	True	True	0.21615156738887345	0.28847599578735866	0.016628334866605334	0.1829001839926403
202	chr2	5167403	5252751	0.00344	0.0038399999999999997	0.02128	0.70796	1.0204081632653058e-08	82.37120893097017	-30.100272824070984	True	False	0.2161570710804108	0.28912878065911374	0.009279655059286684	0.18915498898626798
203	chr2	5183891	5272273	0.00361	0.0044	0.02215	0.69377	0.0	62.14878719500848	-52.99216195216286	True	False	0.21874110075161451	0.29041467347443917	0.00896110067660836	0.21388970604874297
204	chr2	5195595	5295006	0.0038	0.0044399999999999995	0.0221	0.68572	0.0	64.57281072708429	-32.55981901925408	True	False	0.22239927299895731	0.29162369286694123	0.012765186951142227	0.24210600436571406
205	chr2	5207782	5307348	0.00411	0.00475	0.02144	0.65735	2.0408163265306117e-08	-11.779195827039075	-93.07351430402196	False	False	0.22239592764369612	0.29266590304621637	0.012745314665648917	0.2448225297792419
206	chr2	5234671	5359773	0.00443	0.00492	0.01958	0.61446	3.0612244897959183e-08	-54.42955953127239	-103.3924308828864	False	False	0.21655436508608175	0.2935079532865278	0.060814375469616794	0.24201051941615642
207	chr2	5252686	5384202	0.0052	0.00458	0.0196	0.60059	2.0408163265306117e-08	-79.18978018792404	-147.01818340626778	False	False	0.21126350106839525	0.29464132211615024	0.06943641838255421	0.24900392347699138
208	chr2	5272204	5414982	0.00471	0.00396	0.01756	0.60418	6.122448979591838e-08	-149.4599948359537	-216.38798954739468	False	False	0.21288779245094805	0.29667466027978034	0.09127456610962473	0.21707125747664205
