	sequence	start	end	Ne_A	Ne_A_B	Ne_B	T	me	lnCl
189	iphiclides_podalirius.IP_504.chromosome_2	4884023	4998053	310000.0	800000.0	290000.0	2181320.0	2.0408163265306117e-08	-70586.2250670145
190	iphiclides_podalirius.IP_504.chromosome_2	4901473	5021042	310000.0	900000.0	190000.0	2181320.0	1.3265306122448975e-07	-71235.41359617705
191	iphiclides_podalirius.IP_504.chromosome_2	4922094	5073849	310000.0	800000.0	190000.0	2181320.0	1.3265306122448975e-07	-70736.95839798413
192	iphiclides_podalirius.IP_504.chromosome_2	4938945	5089354	310000.0	700000.0	190000.0	2181320.0	1.6326530612244893e-07	-67060.8949901922
193	iphiclides_podalirius.IP_504.chromosome_2	4954423	5104287	410000.0	600000.0	190000.0	2181320.0	1.6326530612244893e-07	-67015.24863709304
194	iphiclides_podalirius.IP_504.chromosome_2	4997988	5119268	410000.0	600000.0	190000.0	2181320.0	1.020408163265306e-07	-67111.38712376526
195	iphiclides_podalirius.IP_504.chromosome_2	5020978	5134301	410000.0	400000.0	190000.0	2181320.0	3.0612244897959183e-08	-65017.01557639637
196	iphiclides_podalirius.IP_504.chromosome_2	5073781	5147841	310000.0	400000.0	190000.0	2181320.0	5.10204081632653e-08	-65197.621824716276
197	iphiclides_podalirius.IP_504.chromosome_2	5089287	5167467	310000.0	500000.0	290000.0	2181320.0	1.0204081632653058e-08	-67512.49329766224
198	iphiclides_podalirius.IP_504.chromosome_2	5104211	5183968	310000.0	500000.0	290000.0	2181320.0	1.0204081632653058e-08	-67688.16398489178
199	iphiclides_podalirius.IP_504.chromosome_2	5119203	5195677	310000.0	600000.0	290000.0	2181320.0	1.0204081632653058e-08	-68397.15824915911
200	iphiclides_podalirius.IP_504.chromosome_2	5134235	5207872	310000.0	600000.0	290000.0	2181320.0	0.0	-68611.28124792226
201	iphiclides_podalirius.IP_504.chromosome_2	5147777	5234737	310000.0	700000.0	290000.0	2181320.0	0.0	-68525.47218482826
202	iphiclides_podalirius.IP_504.chromosome_2	5167403	5252751	310000.0	800000.0	290000.0	2181320.0	1.0204081632653058e-08	-69783.69248373463
203	iphiclides_podalirius.IP_504.chromosome_2	5183891	5272273	310000.0	800000.0	390000.0	2181320.0	0.0	-72329.45921556337
204	iphiclides_podalirius.IP_504.chromosome_2	5195595	5295006	310000.0	800000.0	390000.0	2181320.0	0.0	-73061.28474217064
205	iphiclides_podalirius.IP_504.chromosome_2	5207782	5307348	310000.0	800000.0	390000.0	2181320.0	2.0408163265306117e-08	-74058.8153915461
206	iphiclides_podalirius.IP_504.chromosome_2	5234671	5359773	410000.0	700000.0	390000.0	2181320.0	3.0612244897959183e-08	-73798.72783331155
207	iphiclides_podalirius.IP_504.chromosome_2	5252686	5384202	410000.0	600000.0	390000.0	2181320.0	2.0408163265306117e-08	-74391.13499519374
208	iphiclides_podalirius.IP_504.chromosome_2	5272204	5414982	410000.0	500000.0	290000.0	2181320.0	6.122448979591838e-08	-70023.5023864025
209	iphiclides_podalirius.IP_504.chromosome_2	5294917	5454069	310000.0	500000.0	190000.0	2181320.0	1.3265306122448975e-07	-66927.82236718856
210	iphiclides_podalirius.IP_504.chromosome_2	5307274	5515262	310000.0	400000.0	190000.0	2181320.0	8.163265306122447e-08	-62454.685375733556
211	iphiclides_podalirius.IP_504.chromosome_2	5359708	5534407	310000.0	300000.0	190000.0	2181320.0	5.10204081632653e-08	-62022.255315710754
212	iphiclides_podalirius.IP_504.chromosome_2	5384135	5551609	210000.0	400000.0	190000.0	2181320.0	4.0816326530612233e-08	-60088.77975053684
213	iphiclides_podalirius.IP_504.chromosome_2	5414912	5593304	210000.0	400000.0	190000.0	2181320.0	9.183673469387754e-08	-62835.705903450114
214	iphiclides_podalirius.IP_504.chromosome_2	5454005	5625973	310000.0	500000.0	290000.0	2181320.0	4.0816326530612233e-08	-67368.35466242103
215	iphiclides_podalirius.IP_504.chromosome_2	5515198	5655395	310000.0	600000.0	290000.0	2181320.0	3.0612244897959183e-08	-69162.00921327207
216	iphiclides_podalirius.IP_504.chromosome_2	5534343	5716510	310000.0	800000.0	290000.0	2181320.0	2.0408163265306117e-08	-69248.53528993312
217	iphiclides_podalirius.IP_504.chromosome_2	5551544	5794939	310000.0	900000.0	290000.0	2181320.0	3.0612244897959183e-08	-70574.90275040711
218	iphiclides_podalirius.IP_504.chromosome_2	5593240	5855927	310000.0	1000000.0	290000.0	2181320.0	0.0	-70570.76236897125
219	iphiclides_podalirius.IP_504.chromosome_2	5625907	5874253	310000.0	900000.0	290000.0	2181320.0	0.0	-67422.71024937023
220	iphiclides_podalirius.IP_504.chromosome_2	5655329	5934344	310000.0	800000.0	290000.0	2181320.0	0.0	-68693.35972596315
221	iphiclides_podalirius.IP_504.chromosome_2	5716510	5950582	310000.0	800000.0	290000.0	2181320.0	0.0	-69398.58454304383
222	iphiclides_podalirius.IP_504.chromosome_2	5794866	5965464	310000.0	800000.0	290000.0	2181320.0	0.0	-70660.98053369026
223	iphiclides_podalirius.IP_504.chromosome_2	5855858	5983074	410000.0	700000.0	290000.0	2181320.0	2.0408163265306117e-08	-71353.22507313758
224	iphiclides_podalirius.IP_504.chromosome_2	5874187	5997902	410000.0	800000.0	290000.0	2181320.0	2.0408163265306117e-08	-75056.62550469897
225	iphiclides_podalirius.IP_504.chromosome_2	5934276	6022514	410000.0	900000.0	290000.0	2181320.0	0.0	-76196.0716145176
226	iphiclides_podalirius.IP_504.chromosome_2	5950511	6044053	410000.0	1000000.0	390000.0	2181320.0	0.0	-77803.97148223342
227	iphiclides_podalirius.IP_504.chromosome_2	5965397	6060521	410000.0	800000.0	390000.0	2181320.0	0.0	-77418.53356345615
228	iphiclides_podalirius.IP_504.chromosome_2	5983004	6082248	410000.0	900000.0	390000.0	2181320.0	0.0	-77839.20395378162
229	iphiclides_podalirius.IP_504.chromosome_2	5997838	6095929	410000.0	700000.0	390000.0	2181320.0	0.0	-76137.05362353154
230	iphiclides_podalirius.IP_504.chromosome_2	6022440	6108767	410000.0	700000.0	390000.0	2181320.0	0.0	-77446.97914290929
231	iphiclides_podalirius.IP_504.chromosome_2	6043986	6122147	510000.0	500000.0	390000.0	2181320.0	1.0204081632653058e-08	-75254.28220563737
232	iphiclides_podalirius.IP_504.chromosome_2	6060448	6162435	510000.0	500000.0	390000.0	2181320.0	0.0	-73672.09252924388
233	iphiclides_podalirius.IP_504.chromosome_2	6082183	6226126	410000.0	500000.0	290000.0	2181320.0	2.0408163265306117e-08	-70520.84957902943
234	iphiclides_podalirius.IP_504.chromosome_2	6095865	6329399	410000.0	600000.0	290000.0	2181320.0	2.0408163265306117e-08	-71073.83959474023
235	iphiclides_podalirius.IP_504.chromosome_2	6108698	6386069	410000.0	500000.0	290000.0	2181320.0	1.0204081632653058e-08	-69104.59350015367
236	iphiclides_podalirius.IP_504.chromosome_2	6122081	6404352	310000.0	700000.0	190000.0	2181320.0	5.10204081632653e-08	-68606.18026470019
237	iphiclides_podalirius.IP_504.chromosome_2	6162363	6430300	310000.0	700000.0	190000.0	2181320.0	4.0816326530612233e-08	-66995.65874188571
238	iphiclides_podalirius.IP_504.chromosome_2	6226052	6449094	310000.0	800000.0	190000.0	2181320.0	6.122448979591838e-08	-67164.90658365723
239	iphiclides_podalirius.IP_504.chromosome_2	6329335	6472397	310000.0	800000.0	190000.0	2181320.0	5.10204081632653e-08	-66020.1966268419
240	iphiclides_podalirius.IP_504.chromosome_2	6386004	6484085	310000.0	700000.0	190000.0	2181320.0	4.0816326530612233e-08	-64784.532655434865
241	iphiclides_podalirius.IP_504.chromosome_2	6404352	6501599	210000.0	700000.0	190000.0	2181320.0	5.10204081632653e-08	-64150.34236534708
242	iphiclides_podalirius.IP_504.chromosome_2	6430234	6514616	310000.0	600000.0	190000.0	2181320.0	2.0408163265306117e-08	-64944.01336097488
243	iphiclides_podalirius.IP_504.chromosome_2	6449012	6528964	310000.0	700000.0	190000.0	2181320.0	2.0408163265306117e-08	-64929.22249256817
244	iphiclides_podalirius.IP_504.chromosome_2	6472332	6541413	310000.0	600000.0	190000.0	2181320.0	3.0612244897959183e-08	-65259.35911554691
245	iphiclides_podalirius.IP_504.chromosome_2	6484021	6554324	310000.0	500000.0	290000.0	2181320.0	0.0	-66143.63353935839
246	iphiclides_podalirius.IP_504.chromosome_2	6501529	6567718	310000.0	600000.0	290000.0	2181320.0	0.0	-66498.67512227097
247	iphiclides_podalirius.IP_504.chromosome_2	6514545	6588803	310000.0	700000.0	290000.0	2181320.0	0.0	-68877.14206766477
248	iphiclides_podalirius.IP_504.chromosome_2	6528898	6602900	310000.0	700000.0	290000.0	2181320.0	1.0204081632653058e-08	-70282.74029202557
249	iphiclides_podalirius.IP_504.chromosome_2	6541349	6621028	410000.0	700000.0	290000.0	2181320.0	0.0	-71446.14679779927
250	iphiclides_podalirius.IP_504.chromosome_2	6554324	6639858	310000.0	700000.0	290000.0	2181320.0	1.0204081632653058e-08	-71061.63651353138
251	iphiclides_podalirius.IP_504.chromosome_2	6567651	6658716	410000.0	600000.0	290000.0	2181320.0	2.0408163265306117e-08	-71225.33691951535
252	iphiclides_podalirius.IP_504.chromosome_2	6588729	6677787	310000.0	500000.0	290000.0	2181320.0	2.0408163265306117e-08	-69742.77560831304
253	iphiclides_podalirius.IP_504.chromosome_2	6602834	6692993	410000.0	600000.0	290000.0	2181320.0	1.0204081632653058e-08	-71377.5086088376
254	iphiclides_podalirius.IP_504.chromosome_2	6620949	6707599	310000.0	600000.0	290000.0	2181320.0	4.0816326530612233e-08	-69746.03904106452
255	iphiclides_podalirius.IP_504.chromosome_2	6639785	6727963	310000.0	600000.0	290000.0	2181320.0	3.0612244897959183e-08	-70705.86756000311
256	iphiclides_podalirius.IP_504.chromosome_2	6658651	6748893	310000.0	800000.0	290000.0	2181320.0	2.0408163265306117e-08	-71826.83816543256
257	iphiclides_podalirius.IP_504.chromosome_2	6677722	6763305	310000.0	800000.0	290000.0	2181320.0	2.0408163265306117e-08	-71397.80532772628
258	iphiclides_podalirius.IP_504.chromosome_2	6692928	6776769	310000.0	600000.0	290000.0	2181320.0	2.0408163265306117e-08	-70090.77023527853
259	iphiclides_podalirius.IP_504.chromosome_2	6707534	6842550	310000.0	800000.0	290000.0	2181320.0	2.0408163265306117e-08	-71961.55476837281
260	iphiclides_podalirius.IP_504.chromosome_2	6727897	6906353	310000.0	1100000.0	290000.0	2181320.0	6.122448979591838e-08	-75414.26390315875
261	iphiclides_podalirius.IP_504.chromosome_2	6748827	6964867	310000.0	900000.0	290000.0	2181320.0	6.122448979591838e-08	-74650.70722807245
262	iphiclides_podalirius.IP_504.chromosome_2	6763305	7012635	310000.0	1000000.0	290000.0	2181320.0	8.163265306122447e-08	-74553.64195716933
263	iphiclides_podalirius.IP_504.chromosome_2	6776702	7089410	310000.0	1200000.0	190000.0	2181320.0	2.040816326530612e-07	-72596.06321307339
264	iphiclides_podalirius.IP_504.chromosome_2	6842486	7165408	310000.0	1100000.0	190000.0	2181320.0	2.040816326530612e-07	-69102.95465432691
265	iphiclides_podalirius.IP_504.chromosome_2	6906289	7224213	310000.0	800000.0	190000.0	2181320.0	2.040816326530612e-07	-66739.66216472558
266	iphiclides_podalirius.IP_504.chromosome_2	6964803	7246328	310000.0	600000.0	190000.0	2181320.0	8.163265306122447e-08	-67332.97225416885
267	iphiclides_podalirius.IP_504.chromosome_2	7012568	7267043	310000.0	400000.0	290000.0	2181320.0	2.0408163265306117e-08	-67323.74993797851
268	iphiclides_podalirius.IP_504.chromosome_2	7089346	7282519	310000.0	500000.0	290000.0	2181320.0	1.0204081632653058e-08	-68381.66601697114
269	iphiclides_podalirius.IP_504.chromosome_2	7165344	7298031	410000.0	600000.0	290000.0	2181320.0	3.0612244897959183e-08	-71047.7456792887
270	iphiclides_podalirius.IP_504.chromosome_2	7224147	7319672	410000.0	500000.0	290000.0	2181320.0	1.0204081632653058e-08	-68238.4878444162
271	iphiclides_podalirius.IP_504.chromosome_2	7246264	7357037	310000.0	500000.0	290000.0	2181320.0	1.0204081632653058e-08	-66198.77401247917
272	iphiclides_podalirius.IP_504.chromosome_2	7266979	7373509	310000.0	300000.0	290000.0	2181320.0	1.0204081632653058e-08	-63290.59869627957
273	iphiclides_podalirius.IP_504.chromosome_2	7282452	7402635	310000.0	300000.0	190000.0	2181320.0	6.122448979591838e-08	-61808.999788458495
274	iphiclides_podalirius.IP_504.chromosome_2	7297966	7428921	210000.0	300000.0	190000.0	2181320.0	3.0612244897959183e-08	-60956.753360858536
275	iphiclides_podalirius.IP_504.chromosome_2	7319606	7457141	310000.0	400000.0	290000.0	2181320.0	0.0	-64697.639706191054
276	iphiclides_podalirius.IP_504.chromosome_2	7356972	7479144	410000.0	400000.0	190000.0	2181320.0	2.0408163265306117e-08	-66505.40601356151
277	iphiclides_podalirius.IP_504.chromosome_2	7373444	7571327	410000.0	600000.0	290000.0	2181320.0	0.0	-69135.70621531777
278	iphiclides_podalirius.IP_504.chromosome_2	7402571	7665465	410000.0	600000.0	290000.0	2181320.0	1.0204081632653058e-08	-69507.55997300435
279	iphiclides_podalirius.IP_504.chromosome_2	7428855	7736888	410000.0	500000.0	190000.0	2181320.0	1.020408163265306e-07	-67811.56054861785
280	iphiclides_podalirius.IP_504.chromosome_2	7457076	7770227	310000.0	400000.0	190000.0	2181320.0	8.163265306122447e-08	-64583.638170871454
281	iphiclides_podalirius.IP_504.chromosome_2	7479079	7825507	410000.0	500000.0	190000.0	2181320.0	9.183673469387754e-08	-65654.43043178742
282	iphiclides_podalirius.IP_504.chromosome_2	7571260	7869335	410000.0	600000.0	190000.0	2181320.0	1.4285714285714285e-07	-67855.90648755322
283	iphiclides_podalirius.IP_504.chromosome_2	7665396	7928558	410000.0	700000.0	190000.0	2181320.0	7.142857142857142e-08	-68131.08038987257
284	iphiclides_podalirius.IP_504.chromosome_2	7736824	8040686	410000.0	800000.0	190000.0	2181320.0	5.10204081632653e-08	-69287.89401085077
285	iphiclides_podalirius.IP_504.chromosome_2	7770158	8139689	410000.0	1000000.0	190000.0	2181320.0	6.122448979591838e-08	-71985.67078335228
286	iphiclides_podalirius.IP_504.chromosome_2	7825424	8186150	310000.0	1100000.0	190000.0	2181320.0	5.10204081632653e-08	-69838.60928662289
287	iphiclides_podalirius.IP_504.chromosome_2	7869265	8199363	210000.0	800000.0	290000.0	2181320.0	1.0204081632653058e-08	-66080.26819620491
288	iphiclides_podalirius.IP_504.chromosome_2	7928493	8212154	210000.0	700000.0	290000.0	2181320.0	3.0612244897959183e-08	-67136.5521869653
289	iphiclides_podalirius.IP_504.chromosome_2	8040615	8229449	210000.0	500000.0	290000.0	2181320.0	5.10204081632653e-08	-65565.38444061982
290	iphiclides_podalirius.IP_504.chromosome_2	8139622	8242827	210000.0	400000.0	290000.0	2181320.0	6.122448979591838e-08	-62324.41908559314
291	iphiclides_podalirius.IP_504.chromosome_2	8186085	8256885	210000.0	300000.0	290000.0	2181320.0	6.122448979591838e-08	-61867.98365949293
292	iphiclides_podalirius.IP_504.chromosome_2	8199298	8270306	210000.0	400000.0	290000.0	2181320.0	2.0408163265306117e-08	-62479.19421215666
293	iphiclides_podalirius.IP_504.chromosome_2	8212075	8283959	210000.0	600000.0	190000.0	2181320.0	6.122448979591838e-08	-61078.64879354125
294	iphiclides_podalirius.IP_504.chromosome_2	8229384	8303232	210000.0	600000.0	190000.0	2181320.0	1.0204081632653058e-08	-61460.092287918524
295	iphiclides_podalirius.IP_504.chromosome_2	8242760	8318627	210000.0	600000.0	190000.0	2181320.0	1.0204081632653058e-08	-61991.13314935478
296	iphiclides_podalirius.IP_504.chromosome_2	8256819	8383089	210000.0	500000.0	190000.0	2181320.0	1.0204081632653058e-08	-61751.51090436497
297	iphiclides_podalirius.IP_504.chromosome_2	8270240	8409481	210000.0	500000.0	190000.0	2181320.0	5.10204081632653e-08	-62592.654016218796
298	iphiclides_podalirius.IP_504.chromosome_2	8283890	8422788	210000.0	300000.0	290000.0	2181320.0	2.0408163265306117e-08	-61793.40282613128
299	iphiclides_podalirius.IP_504.chromosome_2	8303168	8447148	210000.0	400000.0	190000.0	2181320.0	1.4285714285714285e-07	-62821.99496383688
300	iphiclides_podalirius.IP_504.chromosome_2	8318563	8489645	210000.0	400000.0	190000.0	2181320.0	1.7346938775510206e-07	-62717.60202470166
301	iphiclides_podalirius.IP_504.chromosome_2	8383012	8642460	310000.0	400000.0	290000.0	2181320.0	8.163265306122447e-08	-65848.1686154801
302	iphiclides_podalirius.IP_504.chromosome_2	8409414	8723338	310000.0	500000.0	190000.0	2181320.0	1.4285714285714285e-07	-65386.87916635468
303	iphiclides_podalirius.IP_504.chromosome_2	8422723	8765897	310000.0	500000.0	290000.0	2181320.0	8.163265306122447e-08	-65923.71091247366
304	iphiclides_podalirius.IP_504.chromosome_2	8447067	8782359	310000.0	500000.0	190000.0	2181320.0	1.3265306122448975e-07	-64985.05794828149
305	iphiclides_podalirius.IP_504.chromosome_2	8489581	8809494	310000.0	300000.0	190000.0	2181320.0	1.1224489795918366e-07	-63246.08768190039
306	iphiclides_podalirius.IP_504.chromosome_2	8642350	8856383	210000.0	100000.0	190000.0	2181320.0	9.183673469387754e-08	-59116.19038733082
307	iphiclides_podalirius.IP_504.chromosome_2	8723269	8909693	310000.0	100000.0	190000.0	2181320.0	1.020408163265306e-07	-60838.265621392275
308	iphiclides_podalirius.IP_504.chromosome_2	8765831	8943138	410000.0	100000.0	290000.0	2181320.0	6.122448979591838e-08	-63537.93606739553
309	iphiclides_podalirius.IP_504.chromosome_2	8782268	8965913	410000.0	200000.0	290000.0	2181320.0	2.653061224489795e-07	-65677.55282324294
310	iphiclides_podalirius.IP_504.chromosome_2	8809427	8997796	410000.0	300000.0	390000.0	2181320.0	7.142857142857142e-08	-69177.28727229671
311	iphiclides_podalirius.IP_504.chromosome_2	8856319	9028352	410000.0	400000.0	290000.0	2181320.0	1.3265306122448975e-07	-69041.98888346126
312	iphiclides_podalirius.IP_504.chromosome_2	8909566	9051649	310000.0	500000.0	290000.0	2181320.0	9.183673469387754e-08	-69130.86600704145
313	iphiclides_podalirius.IP_504.chromosome_2	8943072	9084882	310000.0	600000.0	290000.0	2181320.0	5.10204081632653e-08	-68423.77508384414
314	iphiclides_podalirius.IP_504.chromosome_2	8965847	9147968	310000.0	800000.0	190000.0	2181320.0	4.0816326530612233e-08	-66093.62904614143
315	iphiclides_podalirius.IP_504.chromosome_2	8997723	9185694	210000.0	600000.0	190000.0	2181320.0	4.0816326530612233e-08	-65634.87256946598
316	iphiclides_podalirius.IP_504.chromosome_2	9028287	9309014	310000.0	700000.0	290000.0	2181320.0	0.0	-67074.04495669821
317	iphiclides_podalirius.IP_504.chromosome_2	9051581	9369111	210000.0	600000.0	290000.0	2181320.0	0.0	-66412.24169860072
318	iphiclides_podalirius.IP_504.chromosome_2	9084816	9381314	210000.0	600000.0	290000.0	2181320.0	0.0	-65596.91300787947
319	iphiclides_podalirius.IP_504.chromosome_2	9147903	9395511	210000.0	600000.0	290000.0	2181320.0	0.0	-67508.98646591553
320	iphiclides_podalirius.IP_504.chromosome_2	9185694	9410174	310000.0	600000.0	290000.0	2181320.0	1.0204081632653058e-08	-69473.03285446468
321	iphiclides_podalirius.IP_504.chromosome_2	9308950	9449958	310000.0	700000.0	390000.0	2181320.0	0.0	-72161.2048126195
322	iphiclides_podalirius.IP_504.chromosome_2	9369044	9489701	310000.0	600000.0	390000.0	2181320.0	0.0	-71872.61899449611
323	iphiclides_podalirius.IP_504.chromosome_2	9381232	9502961	310000.0	600000.0	390000.0	2181320.0	0.0	-71208.75989539093
324	iphiclides_podalirius.IP_504.chromosome_2	9395443	9516942	310000.0	500000.0	290000.0	2181320.0	1.0204081632653058e-08	-68207.09443105213
325	iphiclides_podalirius.IP_504.chromosome_2	9410107	9535652	210000.0	500000.0	290000.0	2181320.0	1.0204081632653058e-08	-65181.84931519282
326	iphiclides_podalirius.IP_504.chromosome_2	9449889	9551722	210000.0	400000.0	190000.0	2181320.0	4.0816326530612233e-08	-62211.5118712057
327	iphiclides_podalirius.IP_504.chromosome_2	9489634	9571237	210000.0	400000.0	190000.0	2181320.0	5.10204081632653e-08	-62069.744522646826
328	iphiclides_podalirius.IP_504.chromosome_2	9502895	9584150	210000.0	500000.0	190000.0	2181320.0	6.122448979591838e-08	-62783.41620202204
